i,min_chunk_size,speech_threshold,timer_type,timer_value
9,8,0.7,frontendToBackendSendTime,33.74365234375
9,8,0.7,backendToFrontendSendTime,1.25634765625
9,8,0.7,chunkRoundTripTime,35
9,8,0.7,chunkProcessTime,753.3000000119209
9,8,0.7,frontendToBackendSendTime,31.825927734375
9,8,0.7,backendToFrontendSendTime,1.174072265625
9,8,0.7,chunkRoundTripTime,33
9,8,0.7,chunkProcessTime,847.6000000089407
9,8,0.7,frontendToBackendSendTime,33.350830078125
9,8,0.7,backendToFrontendSendTime,0.649169921875
9,8,0.7,chunkRoundTripTime,34
9,8,0.7,chunkProcessTime,1078.1000000089407
9,8,0.7,frontendToBackendSendTime,24.5244140625
9,8,0.7,backendToFrontendSendTime,0.4755859375
9,8,0.7,chunkRoundTripTime,25
9,8,0.7,chunkProcessTime,850.5
9,8,0.7,frontendToBackendSendTime,29.12451171875
9,8,0.7,backendToFrontendSendTime,1.87548828125
9,8,0.7,chunkRoundTripTime,31
9,8,0.7,chunkProcessTime,1241.8999999910593
9,8,0.7,frontendToBackendSendTime,24.913330078125
9,8,0.7,backendToFrontendSendTime,1.086669921875
9,8,0.7,chunkRoundTripTime,26
9,8,0.7,chunkProcessTime,759.7999999970198
9,8,0.7,frontendToBackendSendTime,22.949951171875
9,8,0.7,backendToFrontendSendTime,1.050048828125
9,8,0.7,chunkRoundTripTime,24
9,8,0.7,chunkProcessTime,749.8999999910593
9,8,0.7,frontendToBackendSendTime,29.243896484375
9,8,0.7,backendToFrontendSendTime,1.756103515625
9,8,0.7,chunkRoundTripTime,31
9,8,0.7,chunkProcessTime,761.9000000059605
9,8,0.7,frontendToBackendSendTime,34.847412109375
9,8,0.7,backendToFrontendSendTime,0.152587890625
9,8,0.7,chunkRoundTripTime,35
9,8,0.7,chunkProcessTime,763.4000000059605
9,8,0.7,frontendToBackendSendTime,22.04150390625
9,8,0.7,backendToFrontendSendTime,0.95849609375
9,8,0.7,chunkRoundTripTime,23
9,8,0.7,chunkProcessTime,777.0999999940395
9,8,0.7,frontendToBackendSendTime,18.340087890625
9,8,0.7,backendToFrontendSendTime,1.659912109375
9,8,0.7,chunkRoundTripTime,20
9,8,0.7,chunkProcessTime,776.4000000059605
9,8,0.7,frontendToBackendSendTime,37.668212890625
9,8,0.7,backendToFrontendSendTime,1.331787109375
9,8,0.7,chunkRoundTripTime,39
9,8,0.7,chunkProcessTime,746.2000000029802
9,8,0.7,frontendToBackendSendTime,21.275390625
9,8,0.7,backendToFrontendSendTime,30.724609375
9,8,0.7,chunkRoundTripTime,52
9,8,0.7,chunkProcessTime,959.5
9,8,0.7,frontendToBackendSendTime,31.66357421875
9,8,0.7,backendToFrontendSendTime,3.33642578125
9,8,0.7,chunkRoundTripTime,35
10,8,0.7,VADFilterTime,104
10,8,0.7,frontendToBackendSendTime,52.093994140625
10,8,0.7,backendToFrontendSendTime,0.906005859375
10,8,0.7,chunkRoundTripTime,53
10,8,0.7,chunkProcessTime,1425.9000000059605
10,8,0.7,frontendToBackendSendTime,28.9287109375
10,8,0.7,backendToFrontendSendTime,1.0712890625
10,8,0.7,chunkRoundTripTime,30
10,8,0.7,chunkProcessTime,846.4000000059605
10,8,0.7,frontendToBackendSendTime,17.9736328125
10,8,0.7,backendToFrontendSendTime,1.0263671875
10,8,0.7,chunkRoundTripTime,19
10,8,0.7,chunkProcessTime,755.5999999940395
10,8,0.7,frontendToBackendSendTime,21.738037109375
10,8,0.7,backendToFrontendSendTime,1.261962890625
10,8,0.7,chunkRoundTripTime,23
10,8,0.7,chunkProcessTime,746.7000000029802
10,8,0.7,frontendToBackendSendTime,26.115234375
10,8,0.7,backendToFrontendSendTime,0.884765625
10,8,0.7,chunkRoundTripTime,27
10,8,0.7,chunkProcessTime,779.2999999970198
10,8,0.7,frontendToBackendSendTime,28.48828125
10,8,0.7,backendToFrontendSendTime,1.51171875
10,8,0.7,chunkRoundTripTime,30
10,8,0.7,chunkProcessTime,763.6000000089407
10,8,0.7,frontendToBackendSendTime,19.01025390625
10,8,0.7,backendToFrontendSendTime,0.98974609375
10,8,0.7,chunkRoundTripTime,20
10,8,0.7,chunkProcessTime,769.5999999940395
10,8,0.7,frontendToBackendSendTime,20.9658203125
10,8,0.7,backendToFrontendSendTime,2.0341796875
10,8,0.7,chunkRoundTripTime,23
10,8,0.7,chunkProcessTime,1246.8999999910593
10,8,0.7,frontendToBackendSendTime,20.7099609375
10,8,0.7,backendToFrontendSendTime,0.2900390625
10,8,0.7,chunkRoundTripTime,21
10,8,0.7,chunkProcessTime,862.6000000089407
10,8,0.7,frontendToBackendSendTime,37.248046875
10,8,0.7,backendToFrontendSendTime,0.751953125
10,8,0.7,chunkRoundTripTime,38
10,8,0.7,chunkProcessTime,1336.6000000089407
10,8,0.7,frontendToBackendSendTime,19.29248046875
10,8,0.7,backendToFrontendSendTime,0.70751953125
10,8,0.7,chunkRoundTripTime,20
10,8,0.7,chunkProcessTime,844.6000000089407
10,8,0.7,frontendToBackendSendTime,25.271728515625
10,8,0.7,backendToFrontendSendTime,0.728271484375
10,8,0.7,chunkRoundTripTime,26
10,8,0.7,chunkProcessTime,793.4000000059605
10,8,0.7,frontendToBackendSendTime,21.66455078125
10,8,0.7,backendToFrontendSendTime,1.33544921875
10,8,0.7,chunkRoundTripTime,23
10,8,0.7,chunkProcessTime,755.8000000119209
10,8,0.7,frontendToBackendSendTime,24.082275390625
10,8,0.7,backendToFrontendSendTime,0.917724609375
10,8,0.7,chunkRoundTripTime,25
10,8,0.7,chunkProcessTime,769.2999999970198
10,8,0.7,frontendToBackendSendTime,43.157470703125
10,8,0.7,backendToFrontendSendTime,0.842529296875
10,8,0.7,chunkRoundTripTime,44
10,8,0.7,chunkProcessTime,745.5
10,8,0.7,frontendToBackendSendTime,30.81884765625
10,8,0.7,backendToFrontendSendTime,1.18115234375
10,8,0.7,chunkRoundTripTime,32
10,8,0.7,chunkProcessTime,759.5999999940395
10,8,0.7,frontendToBackendSendTime,19.386962890625
10,8,0.7,backendToFrontendSendTime,0.613037109375
10,8,0.7,chunkRoundTripTime,20
10,8,0.7,chunkProcessTime,761.2999999970198
10,8,0.7,frontendToBackendSendTime,38.356689453125
10,8,0.7,backendToFrontendSendTime,0.643310546875
10,8,0.7,chunkRoundTripTime,39
10,8,0.7,chunkProcessTime,768.3999999910593
10,8,0.7,frontendToBackendSendTime,22.83935546875
10,8,0.7,backendToFrontendSendTime,4.16064453125
10,8,0.7,chunkRoundTripTime,27
10,8,0.7,chunkProcessTime,765.5
10,8,0.7,frontendToBackendSendTime,35.59912109375
10,8,0.7,backendToFrontendSendTime,1.40087890625
10,8,0.7,chunkRoundTripTime,37
10,8,0.7,frontendToBackendSendTime,16.956787109375
10,8,0.7,backendToFrontendSendTime,0.043212890625
10,8,0.7,chunkRoundTripTime,17
10,8,0.7,chunkProcessTime,2275.0999999940395
10,8,0.7,frontendToBackendSendTime,38.72900390625
10,8,0.7,backendToFrontendSendTime,1.27099609375
10,8,0.7,chunkRoundTripTime,40
10,8,0.7,chunkProcessTime,759.6000000089407
10,8,0.7,frontendToBackendSendTime,20.765625
10,8,0.7,backendToFrontendSendTime,1.234375
10,8,0.7,chunkRoundTripTime,22
10,8,0.7,chunkProcessTime,760.8999999910593
10,8,0.7,frontendToBackendSendTime,18.1181640625
10,8,0.7,backendToFrontendSendTime,0.8818359375
10,8,0.7,chunkRoundTripTime,19
10,8,0.7,chunkProcessTime,787.2000000029802
10,8,0.7,frontendToBackendSendTime,30.71728515625
10,8,0.7,backendToFrontendSendTime,0.28271484375
10,8,0.7,chunkRoundTripTime,31
10,8,0.7,chunkProcessTime,752.7999999970198
10,8,0.7,frontendToBackendSendTime,17.774169921875
10,8,0.7,backendToFrontendSendTime,1.225830078125
10,8,0.7,chunkRoundTripTime,19
10,8,0.7,chunkProcessTime,767.6999999880791
10,8,0.7,frontendToBackendSendTime,21.69970703125
10,8,0.7,backendToFrontendSendTime,1.30029296875
10,8,0.7,chunkRoundTripTime,23
10,8,0.7,chunkProcessTime,762.9000000059605
10,8,0.7,frontendToBackendSendTime,38.646484375
10,8,0.7,backendToFrontendSendTime,1.353515625
10,8,0.7,chunkRoundTripTime,40
10,8,0.7,chunkProcessTime,762.5999999940395
10,8,0.7,frontendToBackendSendTime,28.439208984375
10,8,0.7,backendToFrontendSendTime,0.560791015625
10,8,0.7,chunkRoundTripTime,29
10,8,0.7,chunkProcessTime,1183.7000000029802
10,8,0.7,frontendToBackendSendTime,20.198974609375
10,8,0.7,backendToFrontendSendTime,0.801025390625
10,8,0.7,chunkRoundTripTime,21
10,8,0.7,chunkProcessTime,632.4000000059605
10,8,0.7,frontendToBackendSendTime,27.1884765625
10,8,0.7,backendToFrontendSendTime,0.8115234375
10,8,0.7,chunkRoundTripTime,28
10,8,0.7,chunkProcessTime,888.5999999940395
10,8,0.7,frontendToBackendSendTime,35.81298828125
10,8,0.7,backendToFrontendSendTime,0.18701171875
10,8,0.7,chunkRoundTripTime,36
10,8,0.7,chunkProcessTime,850.1000000089407
10,8,0.7,frontendToBackendSendTime,21.16650390625
10,8,0.7,backendToFrontendSendTime,4.83349609375
10,8,0.7,chunkRoundTripTime,26
10,8,0.7,chunkProcessTime,615.4000000059605
10,8,0.7,frontendToBackendSendTime,18.940185546875
10,8,0.7,backendToFrontendSendTime,0.059814453125
10,8,0.7,chunkRoundTripTime,19
10,8,0.7,chunkProcessTime,1235.5
10,8,0.7,frontendToBackendSendTime,29.1396484375
10,8,0.7,backendToFrontendSendTime,0.8603515625
10,8,0.7,chunkRoundTripTime,30
10,8,0.7,chunkProcessTime,766.0999999940395
10,8,0.7,frontendToBackendSendTime,21.28076171875
10,8,0.7,backendToFrontendSendTime,1.71923828125
10,8,0.7,chunkRoundTripTime,23
10,8,0.7,chunkProcessTime,775.6999999880791
10,8,0.7,frontendToBackendSendTime,36.52685546875
10,8,0.7,backendToFrontendSendTime,1.47314453125
10,8,0.7,chunkRoundTripTime,38
10,8,0.7,chunkProcessTime,761.5
10,8,0.7,frontendToBackendSendTime,19.2978515625
10,8,0.7,backendToFrontendSendTime,0.7021484375
10,8,0.7,chunkRoundTripTime,20
10,8,0.7,chunkProcessTime,755
10,8,0.7,frontendToBackendSendTime,16.72509765625
10,8,0.7,backendToFrontendSendTime,1.27490234375
10,8,0.7,chunkRoundTripTime,18
10,8,0.7,chunkProcessTime,765.7000000029802
10,8,0.7,frontendToBackendSendTime,19.366455078125
10,8,0.7,backendToFrontendSendTime,0.633544921875
10,8,0.7,chunkRoundTripTime,20
10,8,0.7,chunkProcessTime,751.0999999940395
10,8,0.7,frontendToBackendSendTime,32.966552734375
10,8,0.7,backendToFrontendSendTime,2.033447265625
10,8,0.7,chunkRoundTripTime,35
10,8,0.7,chunkProcessTime,757.3999999910593
10,8,0.7,frontendToBackendSendTime,18.515380859375
10,8,0.7,backendToFrontendSendTime,1.484619140625
10,8,0.7,chunkRoundTripTime,20
10,8,0.7,chunkProcessTime,757.5
10,8,0.7,frontendToBackendSendTime,32.411865234375
10,8,0.7,backendToFrontendSendTime,0.588134765625
10,8,0.7,chunkRoundTripTime,33
10,8,0.7,chunkProcessTime,747.5
10,8,0.7,frontendToBackendSendTime,32.759033203125
10,8,0.7,backendToFrontendSendTime,-0.759033203125
10,8,0.7,chunkRoundTripTime,32
10,8,0.7,chunkProcessTime,1150.7999999970198
10,8,0.7,frontendToBackendSendTime,35.4423828125
10,8,0.7,backendToFrontendSendTime,-0.4423828125
10,8,0.7,chunkRoundTripTime,35
10,8,0.7,chunkProcessTime,742.2000000029802
10,8,0.7,frontendToBackendSendTime,33.253662109375
10,8,0.7,backendToFrontendSendTime,-0.253662109375
10,8,0.7,chunkRoundTripTime,33
10,8,0.7,chunkProcessTime,753.3999999910593
10,8,0.7,frontendToBackendSendTime,40.973876953125
10,8,0.7,backendToFrontendSendTime,0.026123046875
10,8,0.7,chunkRoundTripTime,41
10,8,0.7,chunkProcessTime,1051.2000000029802
10,8,0.7,frontendToBackendSendTime,31.52294921875
10,8,0.7,backendToFrontendSendTime,-0.52294921875
10,8,0.7,chunkRoundTripTime,31
10,8,0.7,chunkProcessTime,742.1999999880791
10,8,0.7,frontendToBackendSendTime,23.2900390625
10,8,0.7,backendToFrontendSendTime,-0.2900390625
10,8,0.7,chunkRoundTripTime,23
10,8,0.7,chunkProcessTime,798.7999999970198
10,8,0.7,frontendToBackendSendTime,32.983154296875
10,8,0.7,backendToFrontendSendTime,1.016845703125
10,8,0.7,chunkRoundTripTime,34
10,8,0.7,chunkProcessTime,740.7000000029802
10,8,0.7,frontendToBackendSendTime,20.434814453125
10,8,0.7,backendToFrontendSendTime,11.565185546875
10,8,0.7,chunkRoundTripTime,32
10,8,0.7,chunkProcessTime,790.4000000059605
10,8,0.7,frontendToBackendSendTime,23.9501953125
10,8,0.7,backendToFrontendSendTime,-0.9501953125
10,8,0.7,chunkRoundTripTime,23
10,8,0.7,chunkProcessTime,742
10,8,0.7,frontendToBackendSendTime,33.712158203125
10,8,0.7,backendToFrontendSendTime,-0.712158203125
10,8,0.7,chunkRoundTripTime,33
10,8,0.7,chunkProcessTime,1613.3999999910593
10,8,0.7,frontendToBackendSendTime,33.918212890625
10,8,0.7,backendToFrontendSendTime,0.081787109375
10,8,0.7,chunkRoundTripTime,34
10,8,0.7,chunkProcessTime,872.4000000059605
10,8,0.7,frontendToBackendSendTime,45.064453125
10,8,0.7,backendToFrontendSendTime,-0.064453125
10,8,0.7,chunkRoundTripTime,45
10,8,0.7,chunkProcessTime,734.5
10,8,0.7,frontendToBackendSendTime,38.709228515625
10,8,0.7,backendToFrontendSendTime,0.290771484375
10,8,0.7,chunkRoundTripTime,39
10,8,0.7,chunkProcessTime,787.6000000089407
10,8,0.7,frontendToBackendSendTime,25.010009765625
10,8,0.7,backendToFrontendSendTime,-0.010009765625
10,8,0.7,chunkRoundTripTime,25
10,8,0.7,chunkProcessTime,734.4000000059605
10,8,0.7,frontendToBackendSendTime,35.8779296875
10,8,0.7,backendToFrontendSendTime,0.1220703125
10,8,0.7,chunkRoundTripTime,36
10,8,0.7,chunkProcessTime,759.5999999940395
10,8,0.7,frontendToBackendSendTime,19.223876953125
10,8,0.7,backendToFrontendSendTime,-0.223876953125
10,8,0.7,chunkRoundTripTime,19
10,8,0.7,chunkProcessTime,848
10,8,0.7,frontendToBackendSendTime,25.209716796875
10,8,0.7,backendToFrontendSendTime,-0.209716796875
10,8,0.7,chunkRoundTripTime,25
10,8,0.7,chunkProcessTime,868.5999999940395
10,8,0.7,frontendToBackendSendTime,28.86865234375
10,8,0.7,backendToFrontendSendTime,-0.86865234375
10,8,0.7,chunkRoundTripTime,28
10,8,0.7,chunkProcessTime,1061.4000000059605
10,8,0.7,frontendToBackendSendTime,44.220703125
10,8,0.7,backendToFrontendSendTime,0.779296875
10,8,0.7,chunkRoundTripTime,45
10,8,0.7,chunkProcessTime,890.7999999970198
10,8,0.7,frontendToBackendSendTime,26.636474609375
10,8,0.7,backendToFrontendSendTime,-0.636474609375
10,8,0.7,chunkRoundTripTime,26
10,8,0.7,chunkProcessTime,1237
10,8,0.7,frontendToBackendSendTime,39.468505859375
10,8,0.7,backendToFrontendSendTime,-0.468505859375
10,8,0.7,chunkRoundTripTime,39
10,8,0.7,chunkProcessTime,763.8999999910593
10,8,0.7,frontendToBackendSendTime,24.527099609375
10,8,0.7,backendToFrontendSendTime,0.472900390625
10,8,0.7,chunkRoundTripTime,25
10,8,0.7,chunkProcessTime,841.2999999970198
10,8,0.7,frontendToBackendSendTime,42.30029296875
10,8,0.7,backendToFrontendSendTime,0.69970703125
10,8,0.7,chunkRoundTripTime,43
10,8,0.7,chunkProcessTime,748.6999999880791
10,8,0.7,frontendToBackendSendTime,38.760986328125
10,8,0.7,backendToFrontendSendTime,-0.760986328125
10,8,0.7,chunkRoundTripTime,38
10,8,0.7,chunkProcessTime,752.8000000119209
10,8,0.7,frontendToBackendSendTime,37.2548828125
10,8,0.7,backendToFrontendSendTime,-0.2548828125
10,8,0.7,chunkRoundTripTime,37
10,8,0.7,chunkProcessTime,783.7000000029802
10,8,0.7,frontendToBackendSendTime,39.2958984375
10,8,0.7,backendToFrontendSendTime,-1.2958984375
10,8,0.7,chunkRoundTripTime,38
10,8,0.7,chunkProcessTime,751.7999999970198
10,8,0.7,frontendToBackendSendTime,36.308349609375
10,8,0.7,backendToFrontendSendTime,-0.308349609375
10,8,0.7,chunkRoundTripTime,36
10,8,0.7,chunkProcessTime,755.7999999970198
10,8,0.7,frontendToBackendSendTime,39.619140625
10,8,0.7,backendToFrontendSendTime,-0.619140625
10,8,0.7,chunkRoundTripTime,39
10,8,0.7,chunkProcessTime,952.7000000029802
10,8,0.7,frontendToBackendSendTime,33.645751953125
10,8,0.7,backendToFrontendSendTime,0.354248046875
10,8,0.7,chunkRoundTripTime,34
1,8,0.8,VADFilterTime,93.79999999701977
1,8,0.8,frontendToBackendSendTime,25.815673828125
1,8,0.8,backendToFrontendSendTime,-0.815673828125
1,8,0.8,chunkRoundTripTime,25
1,8,0.8,chunkProcessTime,761.7999999970198
1,8,0.8,frontendToBackendSendTime,39.02197265625
1,8,0.8,backendToFrontendSendTime,-0.02197265625
1,8,0.8,chunkRoundTripTime,39
1,8,0.8,chunkProcessTime,752.0999999940395
1,8,0.8,frontendToBackendSendTime,41.970947265625
1,8,0.8,backendToFrontendSendTime,-0.970947265625
1,8,0.8,chunkRoundTripTime,41
1,8,0.8,chunkProcessTime,750.5
1,8,0.8,frontendToBackendSendTime,32.2578125
1,8,0.8,backendToFrontendSendTime,-0.2578125
1,8,0.8,chunkRoundTripTime,32
1,8,0.8,chunkProcessTime,756.5999999940395
1,8,0.8,frontendToBackendSendTime,24.3662109375
1,8,0.8,backendToFrontendSendTime,3.6337890625
1,8,0.8,chunkRoundTripTime,28
1,8,0.8,chunkProcessTime,778.4000000059605
1,8,0.8,frontendToBackendSendTime,27.601806640625
1,8,0.8,backendToFrontendSendTime,0.398193359375
1,8,0.8,chunkRoundTripTime,28
1,8,0.8,chunkProcessTime,787.2999999970198
1,8,0.8,frontendToBackendSendTime,41.124755859375
1,8,0.8,backendToFrontendSendTime,-0.124755859375
1,8,0.8,chunkRoundTripTime,41
1,8,0.8,chunkProcessTime,794.5999999940395
1,8,0.8,frontendToBackendSendTime,37.1728515625
1,8,0.8,backendToFrontendSendTime,-0.1728515625
1,8,0.8,chunkRoundTripTime,37
1,8,0.8,chunkProcessTime,1238.5999999940395
1,8,0.8,frontendToBackendSendTime,42.60009765625
1,8,0.8,backendToFrontendSendTime,9.39990234375
1,8,0.8,chunkRoundTripTime,52
1,8,0.8,chunkProcessTime,834.7999999970198
1,8,0.8,frontendToBackendSendTime,33.309326171875
1,8,0.8,backendToFrontendSendTime,0.690673828125
1,8,0.8,chunkRoundTripTime,34
1,8,0.8,chunkProcessTime,1334.8999999910593
1,8,0.8,frontendToBackendSendTime,24.373046875
1,8,0.8,backendToFrontendSendTime,-0.373046875
1,8,0.8,chunkRoundTripTime,24
1,8,0.8,chunkProcessTime,919.8999999910593
1,8,0.8,frontendToBackendSendTime,38.106201171875
1,8,0.8,backendToFrontendSendTime,7.893798828125
1,8,0.8,chunkRoundTripTime,46
1,8,0.8,chunkProcessTime,762.7999999970198
1,8,0.8,frontendToBackendSendTime,20.129638671875
1,8,0.8,backendToFrontendSendTime,-1.129638671875
1,8,0.8,chunkRoundTripTime,19
1,8,0.8,chunkProcessTime,793
1,8,0.8,frontendToBackendSendTime,20.135498046875
1,8,0.8,backendToFrontendSendTime,-0.135498046875
1,8,0.8,chunkRoundTripTime,20
1,8,0.8,chunkProcessTime,781.5999999940395
1,8,0.8,frontendToBackendSendTime,30.95458984375
1,8,0.8,backendToFrontendSendTime,-0.95458984375
1,8,0.8,chunkRoundTripTime,30
1,8,0.8,chunkProcessTime,755.2000000029802
1,8,0.8,frontendToBackendSendTime,25.827880859375
1,8,0.8,backendToFrontendSendTime,0.172119140625
1,8,0.8,chunkRoundTripTime,26
1,8,0.8,chunkProcessTime,770.4000000059605
1,8,0.8,frontendToBackendSendTime,38.991943359375
1,8,0.8,backendToFrontendSendTime,0.008056640625
1,8,0.8,chunkRoundTripTime,39
1,8,0.8,chunkProcessTime,763.2000000029802
1,8,0.8,frontendToBackendSendTime,40.622802734375
1,8,0.8,backendToFrontendSendTime,-0.622802734375
1,8,0.8,chunkRoundTripTime,40
1,8,0.8,chunkProcessTime,763.9000000059605
1,8,0.8,frontendToBackendSendTime,26.07958984375
1,8,0.8,backendToFrontendSendTime,-1.07958984375
1,8,0.8,chunkRoundTripTime,25
1,8,0.8,chunkProcessTime,753
1,8,0.8,frontendToBackendSendTime,54.08349609375
1,8,0.8,backendToFrontendSendTime,0.91650390625
1,8,0.8,chunkRoundTripTime,55
1,8,0.8,frontendToBackendSendTime,7.83740234375
1,8,0.8,backendToFrontendSendTime,-0.83740234375
1,8,0.8,chunkRoundTripTime,7
1,8,0.8,chunkProcessTime,2218.2999999970198
1,8,0.8,frontendToBackendSendTime,21.491455078125
1,8,0.8,backendToFrontendSendTime,-0.491455078125
1,8,0.8,chunkRoundTripTime,21
1,8,0.8,chunkProcessTime,751.6999999880791
1,8,0.8,frontendToBackendSendTime,20.318359375
1,8,0.8,backendToFrontendSendTime,-0.318359375
1,8,0.8,chunkRoundTripTime,20
1,8,0.8,chunkProcessTime,861.5
1,8,0.8,frontendToBackendSendTime,40.172119140625
1,8,0.8,backendToFrontendSendTime,-1.172119140625
1,8,0.8,chunkRoundTripTime,39
1,8,0.8,chunkProcessTime,770.7999999970198
1,8,0.8,frontendToBackendSendTime,17.187744140625
1,8,0.8,backendToFrontendSendTime,-0.187744140625
1,8,0.8,chunkRoundTripTime,17
1,8,0.8,chunkProcessTime,742.2999999970198
1,8,0.8,frontendToBackendSendTime,33.376953125
1,8,0.8,backendToFrontendSendTime,-1.376953125
1,8,0.8,chunkRoundTripTime,32
1,8,0.8,chunkProcessTime,756.7000000029802
1,8,0.8,frontendToBackendSendTime,34.039794921875
1,8,0.8,backendToFrontendSendTime,-0.039794921875
1,8,0.8,chunkRoundTripTime,34
1,8,0.8,chunkProcessTime,756.4000000059605
1,8,0.8,frontendToBackendSendTime,34.0341796875
1,8,0.8,backendToFrontendSendTime,-1.0341796875
1,8,0.8,chunkRoundTripTime,33
1,8,0.8,chunkProcessTime,767.8000000119209
1,8,0.8,frontendToBackendSendTime,40.464599609375
1,8,0.8,backendToFrontendSendTime,-0.464599609375
1,8,0.8,chunkRoundTripTime,40
1,8,0.8,chunkProcessTime,1040.6000000089407
1,8,0.8,frontendToBackendSendTime,53.71923828125
1,8,0.8,backendToFrontendSendTime,0.28076171875
1,8,0.8,chunkRoundTripTime,54
1,8,0.8,chunkProcessTime,765.3999999910593
1,8,0.8,frontendToBackendSendTime,35.5576171875
1,8,0.8,backendToFrontendSendTime,-0.5576171875
1,8,0.8,chunkRoundTripTime,35
1,8,0.8,chunkProcessTime,758.1000000089407
1,8,0.8,frontendToBackendSendTime,37.08251953125
1,8,0.8,backendToFrontendSendTime,-0.08251953125
1,8,0.8,chunkRoundTripTime,37
1,8,0.8,chunkProcessTime,757.7999999970198
1,8,0.8,frontendToBackendSendTime,37.514404296875
1,8,0.8,backendToFrontendSendTime,-0.514404296875
1,8,0.8,chunkRoundTripTime,37
1,8,0.8,chunkProcessTime,744.7999999970198
1,8,0.8,frontendToBackendSendTime,21.907470703125
1,8,0.8,backendToFrontendSendTime,-0.907470703125
1,8,0.8,chunkRoundTripTime,21
1,8,0.8,chunkProcessTime,1238.9000000059605
1,8,0.8,frontendToBackendSendTime,30.579345703125
1,8,0.8,backendToFrontendSendTime,0.420654296875
1,8,0.8,chunkRoundTripTime,31
1,8,0.8,chunkProcessTime,763.2999999970198
1,8,0.8,frontendToBackendSendTime,25.20947265625
1,8,0.8,backendToFrontendSendTime,-1.20947265625
1,8,0.8,chunkRoundTripTime,24
1,8,0.8,chunkProcessTime,763.2000000029802
1,8,0.8,frontendToBackendSendTime,25.179443359375
1,8,0.8,backendToFrontendSendTime,-0.179443359375
1,8,0.8,chunkRoundTripTime,25
1,8,0.8,chunkProcessTime,753
1,8,0.8,frontendToBackendSendTime,31.795654296875
1,8,0.8,backendToFrontendSendTime,-0.795654296875
1,8,0.8,chunkRoundTripTime,31
1,8,0.8,chunkProcessTime,751
1,8,0.8,frontendToBackendSendTime,37.57080078125
1,8,0.8,backendToFrontendSendTime,1.42919921875
1,8,0.8,chunkRoundTripTime,39
1,8,0.8,chunkProcessTime,753.5
1,8,0.8,frontendToBackendSendTime,39.023193359375
1,8,0.8,backendToFrontendSendTime,1.976806640625
1,8,0.8,chunkRoundTripTime,41
1,8,0.8,chunkProcessTime,754.0999999940395
1,8,0.8,frontendToBackendSendTime,34.7880859375
1,8,0.8,backendToFrontendSendTime,1.2119140625
1,8,0.8,chunkRoundTripTime,36
1,8,0.8,chunkProcessTime,775.7000000029802
1,8,0.8,frontendToBackendSendTime,62.87353515625
1,8,0.8,backendToFrontendSendTime,1.12646484375
1,8,0.8,chunkRoundTripTime,64
1,8,0.8,chunkProcessTime,714.6000000089407
1,8,0.8,frontendToBackendSendTime,35.89208984375
1,8,0.8,backendToFrontendSendTime,0.10791015625
1,8,0.8,chunkRoundTripTime,36
1,8,0.8,chunkProcessTime,800.7999999970198
1,8,0.8,frontendToBackendSendTime,33.62939453125
1,8,0.8,backendToFrontendSendTime,1.37060546875
1,8,0.8,chunkRoundTripTime,35
1,8,0.8,chunkProcessTime,1233.4000000059605
1,8,0.8,frontendToBackendSendTime,21.119384765625
1,8,0.8,backendToFrontendSendTime,0.880615234375
1,8,0.8,chunkRoundTripTime,22
1,8,0.8,chunkProcessTime,777.1000000089407
1,8,0.8,frontendToBackendSendTime,24.806640625
1,8,0.8,backendToFrontendSendTime,1.193359375
1,8,0.8,chunkRoundTripTime,26
1,8,0.8,chunkProcessTime,751.9000000059605
1,8,0.8,frontendToBackendSendTime,22.212890625
1,8,0.8,backendToFrontendSendTime,0.787109375
1,8,0.8,chunkRoundTripTime,23
1,8,0.8,chunkProcessTime,1042.7999999970198
1,8,0.8,frontendToBackendSendTime,20.920654296875
1,8,0.8,backendToFrontendSendTime,1.079345703125
1,8,0.8,chunkRoundTripTime,22
1,8,0.8,chunkProcessTime,762.7999999970198
1,8,0.8,frontendToBackendSendTime,19.32275390625
1,8,0.8,backendToFrontendSendTime,1.67724609375
1,8,0.8,chunkRoundTripTime,21
1,8,0.8,chunkProcessTime,772.7000000029802
1,8,0.8,frontendToBackendSendTime,33.381591796875
1,8,0.8,backendToFrontendSendTime,1.618408203125
1,8,0.8,chunkRoundTripTime,35
1,8,0.8,chunkProcessTime,766.5
1,8,0.8,frontendToBackendSendTime,21.78759765625
1,8,0.8,backendToFrontendSendTime,1.21240234375
1,8,0.8,chunkRoundTripTime,23
1,8,0.8,chunkProcessTime,774.2000000029802
1,8,0.8,frontendToBackendSendTime,21.813720703125
1,8,0.8,backendToFrontendSendTime,1.186279296875
1,8,0.8,chunkRoundTripTime,23
1,8,0.8,chunkProcessTime,752.1000000089407
1,8,0.8,frontendToBackendSendTime,34.7783203125
1,8,0.8,backendToFrontendSendTime,1.2216796875
1,8,0.8,chunkRoundTripTime,36
1,8,0.8,chunkProcessTime,1622.2999999970198
1,8,0.8,frontendToBackendSendTime,18.436767578125
1,8,0.8,backendToFrontendSendTime,1.563232421875
1,8,0.8,chunkRoundTripTime,20
1,8,0.8,chunkProcessTime,867.2000000029802
1,8,0.8,frontendToBackendSendTime,16.7666015625
1,8,0.8,backendToFrontendSendTime,1.2333984375
1,8,0.8,chunkRoundTripTime,18
