Date,Filename,model_type,beam_size,use_context,confidence_based,num_workers,confidence_limit,Max. chunk time,Min. chunk time,Avg. chunk time,Word Error Rate (WER),Word Information Loss (WIL),Total Transcription Time,Total GPU VRAM Usage,Total GPU Clock Speed,Peak GPU VRAM Usage,Peak GPU Clock Speed,Avg. GPU VRAM Usage,Avg. GPU Clock Speed,Total RAM Usage,Peak RAM Usage,Avg. RAM Usage
2024-12-12 16:37:03.730,32-0.8.pkl,distil-small.en,3,False,True,1,0.8,353.0254364,102.9925346,155.8410592,41.7,47.8,2805.1390647888184,5742.0,25005,319.0,1560,319.0,1389.1666666666667,43.36555099487305,2.466236114501953,2.409197277492947
2024-12-12 16:37:09.566,32-0.8.pkl,distil-small.en,3,False,True,4,0.4,363.0390167,108.0641747,153.0793905,39.3,46.8,2755.4290294647217,6166.0,23985,343.0,1545,342.55555555555554,1332.5,45.30602264404297,2.567516326904297,2.517001258002387
2024-12-12 16:37:15.075,32-0.8.pkl,distil-small.en,3,False,True,4,0.4,271.3451385,100.0609398,139.7716734,32.5,42.4,2515.890121459961,6166.0,25185,343.0,1455,342.55555555555554,1399.1666666666667,43.550445556640625,2.484882354736328,2.419469197591146
2024-12-12 16:37:21.022,32-0.8.pkl,distil-small.en,3,False,True,4,0.4,272.5117207,108.6220741,150.4884693,32.5,42.4,2708.7924480438232,6166.0,24000,343.0,1530,342.55555555555554,1333.3333333333333,44.43196105957031,2.520965576171875,2.4684422810872397
2024-12-12 16:37:26.815,32-0.8.pkl,distil-small.en,3,False,True,4,0.6,269.0367699,103.3935547,147.6770375,32.5,42.4,2658.186674118042,6166.0,24435,343.0,1515,342.55555555555554,1357.5,43.102813720703125,2.4425125122070312,2.394600762261285
2024-12-12 16:37:32.583,32-0.8.pkl,distil-small.en,3,False,True,4,0.6,262.9656792,101.5319824,145.1738543,32.5,42.4,2613.1293773651123,6166.0,24795,343.0,1455,342.55555555555554,1377.5,39.967811584472656,2.2631759643554688,2.2204339769151478
2024-12-12 16:37:38.282,32-0.8.pkl,distil-small.en,3,False,True,4,0.6,264.6470070,104.7558784,148.6756537,32.5,42.4,2676.161766052246,6166.0,24045,343.0,1530,342.55555555555554,1335.8333333333333,44.15049743652344,2.51837158203125,2.452805413140191
2024-12-12 16:37:44.082,32-0.8.pkl,distil-small.en,3,False,True,4,0.8,269.3648338,105.9300900,149.4430568,35.0,43.3,2689.9750232696533,6166.0,25215,343.0,1590,342.55555555555554,1400.8333333333333,46.592796325683594,2.6324501037597656,2.5884886847601996
2024-12-12 16:37:49.969,32-0.8.pkl,distil-small.en,3,False,True,4,0.8,373.0356693,111.1755371,154.7010872,41.7,47.8,2784.6195697784424,6166.0,26400,343.0,1575,342.55555555555554,1466.6666666666667,47.662437438964844,2.7108230590820312,2.6479131910536022
2024-12-12 16:37:56.173,32-0.8.pkl,distil-small.en,3,False,True,4,0.8,371.3479042,100.1935005,167.9581536,41.7,47.8,3023.2467651367188,6166.0,25800,343.0,1590,342.55555555555554,1433.3333333333333,40.70316696166992,2.3462371826171875,2.261287053426107
2024-12-12 16:38:01.590,32-0.8.pkl,distil-small.en,3,False,False,1,N/A,200.4680634,97.5222588,130.1569806,27.6,37.4,2342.8256511688232,5742.0,24855,319.0,1470,319.0,1380.8333333333333,43.392799377441406,2.446929931640625,2.4107110765245228
2024-12-12 16:38:06.957,32-0.8.pkl,distil-small.en,3,False,False,1,N/A,211.7352486,98.9477634,131.4055257,27.6,37.4,2365.2994632720947,5742.0,24405,319.0,1485,319.0,1355.8333333333333,43.40031433105469,2.46722412109375,2.4111285739474826
2024-12-12 16:38:12.309,32-0.8.pkl,distil-small.en,3,False,False,1,N/A,213.9077187,97.9404449,129.7588613,27.6,37.4,2335.6595039367676,5742.0,24660,319.0,1575,319.0,1370.0,40.94804000854492,2.345256805419922,2.274891111585829
2024-12-12 16:38:17.659,32-0.8.pkl,distil-small.en,3,False,False,4,N/A,173.1998920,103.1832695,133.2229243,27.6,37.4,2398.012638092041,6158.0,25515,343.0,1545,342.1111111111111,1417.5,44.00080108642578,2.4675445556640625,2.444488949245877
2024-12-12 16:38:23.222,32-0.8.pkl,distil-small.en,3,False,False,4,N/A,237.1509075,99.3320942,137.0026668,27.6,37.4,2466.048002243042,6158.0,23790,343.0,1440,342.1111111111111,1321.6666666666667,45.181053161621094,2.5455322265625,2.5100585089789496
2024-12-12 16:38:28.723,32-0.8.pkl,distil-small.en,3,False,False,4,N/A,232.9814434,102.9908657,138.9862034,27.6,37.4,2501.751661300659,6158.0,24360,343.0,1395,342.1111111111111,1353.3333333333333,43.5788688659668,2.4787826538085938,2.4210482703314886
2024-12-12 16:38:52.411,32-0.8.pkl,distil-small.en,5,True,True,1,0.4,3165.5442715,368.9076900,1136.9507578,69.9,81.1,20465.113639831543,5742.0,28260,319.0,1590,319.0,1570.0,43.80049514770508,2.6457481384277344,2.433360841539171
2024-12-12 16:39:07.910,32-0.8.pkl,distil-small.en,5,True,True,1,0.4,1605.0379276,127.5219917,689.1703606,48.5,62.9,12405.06649017334,6318.0,28320,351.0,1590,351.0,1573.3333333333333,39.042423248291016,2.239990234375,2.1690235137939453
2024-12-12 16:39:31.395,32-0.8.pkl,distil-small.en,5,True,True,1,0.4,3325.8223534,395.8022594,1122.8799423,73.0,81.0,20211.838960647583,5742.0,28335,319.0,1575,319.0,1574.1666666666667,41.06001281738281,2.4431495666503906,2.281111823187934
2024-12-12 16:40:02.386,32-0.8.pkl,distil-small.en,5,True,True,1,0.6,3008.3551407,376.0204315,1549.1010216,57.7,61.7,27883.81838798523,5742.0,28440,319.0,1590,319.0,1580.0,37.483665466308594,2.359577178955078,2.0824258592393665
2024-12-12 16:40:23.525,32-0.8.pkl,distil-small.en,5,True,True,1,0.6,3455.5802345,353.9299965,998.1401894,81.6,85.8,17966.52340888977,5742.0,28320,319.0,1590,319.0,1573.3333333333333,33.02823257446289,1.9286651611328125,1.8349018096923828
2024-12-12 16:40:44.930,32-0.8.pkl,distil-small.en,5,True,True,1,0.6,2741.9006824,116.2385941,1007.7302588,48.5,54.3,18139.14465904236,6318.0,28440,351.0,1590,351.0,1580.0,36.773292541503906,2.1090164184570312,2.042960696750217
2024-12-12 16:41:09.433,32-0.8.pkl,distil-small.en,5,True,True,1,0.8,3239.5460606,198.5638142,1184.8635144,98.8,98.8,21327.543258666992,5742.0,28455,319.0,1590,319.0,1580.8333333333333,39.12947463989258,2.3300857543945312,2.1738597022162542
2024-12-12 16:41:50.571,32-0.8.pkl,distil-small.en,5,True,True,1,0.8,3707.0405483,460.0856304,2107.6687442,86.5,83.0,37938.037395477295,5742.0,28440,319.0,1590,319.0,1580.0,37.97679138183594,2.3488540649414062,2.10982174343533
2024-12-12 16:42:11.948,32-0.8.pkl,distil-small.en,5,True,True,1,0.8,2856.1902046,280.4031372,1006.3042243,85.3,75.4,18113.476037979126,5742.0,28470,319.0,1590,319.0,1581.6666666666667,37.770591735839844,2.160144805908203,2.098366207546658
2024-12-12 16:42:27.268,32-0.8.pkl,distil-small.en,5,True,True,4,0.4,1785.6175900,118.7410355,667.3592594,63.8,72.7,12012.466669082642,6750.0,28230,375.0,1590,375.0,1568.3333333333333,40.834835052490234,2.357959747314453,2.2686019473605685
2024-12-12 16:42:43.666,32-0.8.pkl,distil-small.en,5,True,True,4,0.4,1322.4895000,493.9649105,727.0472182,50.3,64.3,13086.849927902222,6174.0,28230,343.0,1590,343.0,1568.3333333333333,39.63634490966797,2.3019561767578125,2.2020191616482205
2024-12-12 16:43:18.557,32-0.8.pkl,distil-small.en,5,True,True,4,0.4,3002.1641254,547.1735001,1751.5300645,72.4,81.7,31527.541160583496,6174.0,28260,343.0,1590,343.0,1570.0,33.94010925292969,1.9900588989257812,1.8855616251627605
2024-12-12 16:43:41.400,32-0.8.pkl,distil-small.en,5,True,True,4,0.6,2646.3985443,497.7600574,1081.9305976,66.3,68.8,19474.750757217407,6174.0,28350,343.0,1590,343.0,1575.0,36.33161544799805,2.088916778564453,2.018423080444336
2024-12-12 16:43:57.819,32-0.8.pkl,distil-small.en,5,True,True,4,0.6,1555.1140308,392.7640915,730.3409179,60.1,68.0,13146.13652229309,6174.0,28350,343.0,1590,343.0,1575.0,40.64409255981445,2.3529205322265625,2.258005142211914
2024-12-12 16:44:19.056,32-0.8.pkl,distil-small.en,5,True,True,4,0.6,2875.7324219,424.4267941,1005.3029325,56.4,58.3,18095.452785491943,6750.0,28410,375.0,1590,375.0,1578.3333333333333,40.96051025390625,2.3991355895996094,2.2755839029947915
2024-12-12 16:44:53.082,32-0.8.pkl,distil-small.en,5,True,True,4,0.8,4499.6790886,528.3286572,1707.4252102,60.1,63.1,30733.653783798218,6750.0,28530,375.0,1590,375.0,1585.0,39.67030715942383,2.3553466796875,2.203905953301324
2024-12-12 16:45:14.707,32-0.8.pkl,distil-small.en,5,True,True,4,0.8,4478.2135487,407.7975750,1023.6141814,83.4,96.3,18425.055265426636,6750.0,28395,375.0,1590,375.0,1577.5,38.908287048339844,2.2921676635742188,2.161571502685547
2024-12-12 16:45:34.759,32-0.8.pkl,distil-small.en,5,True,True,4,0.8,1944.2129135,488.0378246,937.6123746,66.9,71.5,16877.022743225098,6174.0,28365,343.0,1590,343.0,1575.8333333333333,40.91429138183594,2.3905029296875,2.273016187879774
2024-12-12 16:45:40.665,32-0.8.pkl,distil-small.en,5,True,False,1,N/A,286.9393826,115.7746315,160.1486868,27.6,36.8,2882.676362991333,5742.0,24765,319.0,1575,319.0,1375.8333333333333,43.508567810058594,2.4702186584472656,2.4171426561143665
2024-12-12 16:45:46.608,32-0.8.pkl,distil-small.en,5,True,False,1,N/A,282.5100422,115.1900291,163.7690200,27.6,36.8,2947.8423595428467,5742.0,23415,319.0,1440,319.0,1300.8333333333333,43.698822021484375,2.4746475219726562,2.42771233452691
2024-12-12 16:45:52.241,32-0.8.pkl,distil-small.en,5,True,False,1,N/A,241.1882877,106.1279774,148.9517424,27.6,36.8,2681.131362915039,5742.0,26085,319.0,1560,319.0,1449.1666666666667,45.934051513671875,2.6164894104003906,2.5518917507595487
2024-12-12 16:45:58.387,32-0.8.pkl,distil-small.en,5,True,False,4,N/A,276.4849663,120.1174259,164.6584140,27.6,36.8,2963.8514518737793,6158.0,25305,343.0,1575,342.1111111111111,1405.8333333333333,43.9338493347168,2.4701995849609375,2.4407694074842663
2024-12-12 16:46:04.469,32-0.8.pkl,distil-small.en,5,True,False,4,N/A,287.6253128,118.3719635,162.1716155,27.6,36.8,2919.0890789031982,6158.0,23415,343.0,1500,342.1111111111111,1300.8333333333333,44.88904571533203,2.535511016845703,2.493835873074002
2024-12-12 16:46:10.486,32-0.8.pkl,distil-small.en,5,True,False,4,N/A,278.1105042,116.3690090,164.7377809,27.6,36.8,2965.280055999756,6158.0,25845,343.0,1560,342.1111111111111,1435.8333333333333,45.99366760253906,2.6291770935058594,2.5552037556966147
2024-12-12 16:46:16.730,32-0.8.pkl,distil-small.en,5,False,True,1,0.4,561.3424778,119.5325851,179.0617175,51.5,52.5,3223.1109142303467,5742.0,26325,319.0,1575,319.0,1462.5,44.78107452392578,2.63067626953125,2.487837473551432
2024-12-12 16:46:22.662,32-0.8.pkl,distil-small.en,5,False,True,1,0.4,311.8343353,118.1824207,162.7175278,34.4,43.5,2928.915500640869,5742.0,26400,319.0,1575,319.0,1466.6666666666667,45.931739807128906,2.6489830017089844,2.5517633226182728
2024-12-12 16:46:28.269,32-0.8.pkl,distil-small.en,5,False,True,1,0.4,200.3986835,113.0597591,156.3291815,34.4,43.5,2813.925266265869,5742.0,26670,319.0,1515,319.0,1481.6666666666667,45.84473419189453,2.61004638671875,2.546929677327474
2024-12-12 16:46:34.068,32-0.8.pkl,distil-small.en,5,False,True,1,0.6,278.5243988,107.1639061,157.1337912,34.4,43.5,2828.4082412719727,5742.0,25455,319.0,1575,319.0,1414.1666666666667,48.30035400390625,2.7311172485351562,2.683353000217014
2024-12-12 16:46:40.031,32-0.8.pkl,distil-small.en,5,False,True,1,0.6,311.5694523,119.8296547,160.8213186,34.4,43.5,2894.7837352752686,5742.0,25860,319.0,1575,319.0,1436.6666666666667,44.17273712158203,2.5380325317382812,2.454040951199002
2024-12-12 16:46:46.182,32-0.8.pkl,distil-small.en,5,False,True,1,0.6,330.1000595,118.2038784,168.1367556,34.4,43.5,3026.461601257324,5742.0,25200,319.0,1530,319.0,1400.0,45.21367263793945,2.6208724975585938,2.5118707021077475
