Date,Filename,model_type,beam_size,use_context,confidence_based,num_workers,confidence_limit,Max. chunk time,Min. chunk time,Avg. chunk time,Word Error Rate (WER),Word Information Loss (WIL),Total Transcription Time,Total GPU VRAM Usage,Total GPU Clock Speed,Peak GPU VRAM Usage,Peak GPU Clock Speed,Avg. GPU VRAM Usage,Avg. GPU Clock Speed,Total RAM Usage,Peak RAM Usage,Avg. RAM Usage,min_chunk_size,speech_threshold,avg_VADFilterTime,avg_chunkProcessTime,avg_chunkRoundTripTime,avg_frontendToBackendSendTime,avg_backendToFrontendSendTime,distance_wer,distance_wil,distance_combined
2024-12-13 18:37:19.556,32-0.6.pkl,distil-large-v3,3,True,False,1,,434.895277,307.703495,0.3404748307,22.1,27.3,6128.546953201294,16110.0,28155,895.0,1575,895.0,1564.1666666666667,76.97659301757812,4.3290557861328125,4.276477389865452,32,0.6,99.05999999940396,3429.244444443948,86.02197802197803,84.6586672604739,1.363310761504121,22.125232724433438,27.32043050741222,35.138298194420294
2024-12-13 18:41:59.830,32-0.6.pkl,distil-large-v3,3,False,False,1,,446.5880394,302.8054237,0.33838809859999996,22.1,27.3,6090.9857749938965,16110.0,28260,895.0,1575,895.0,1570.0,76.59709167480469,4.346549987792969,4.255393981933594,32,0.6,99.05999999940396,3429.244444443948,86.02197802197803,84.6586672604739,1.363310761504121,22.125200711073205,27.320404581654245,35.138298194420294
2024-12-13 19:04:32.560,32-0.6.pkl,distil-large-v3,7,False,False,4,,596.8060493,373.0814457,0.4373926454,22.1,27.3,7873.067617416382,16526.0,28590,919.0,1590,918.1111111111112,1588.3333333333333,70.91886520385742,4.052215576171875,3.939936955769857,32,0.6,99.05999999940396,3429.244444443948,86.02197802197803,84.6586672604739,1.363310761504121,22.126936352017875,27.321810194901985,35.138298194420294
2024-12-13 18:59:05.528,32-0.6.pkl,distil-large-v3,7,True,False,4,,612.896204,369.3459034,0.4332588381,22.1,27.3,7798.659086227417,16526.0,28590,919.0,1590,918.1111111111112,1588.3333333333333,72.45687103271484,4.098640441894531,4.025381724039714,32,0.6,99.05999999940396,3429.244444443948,86.02197802197803,84.6586672604739,1.363310761504121,22.126855023269616,27.32174432976035,35.138298194420294
2024-12-13 18:58:10.541,32-0.6.pkl,distil-large-v3,7,True,False,1,,582.2007656,365.2112484,0.4311737484,22.1,27.3,7761.127471923828,16110.0,28560,895.0,1590,895.0,1586.6666666666667,75.21381378173828,4.323127746582031,4.178545210096571,32,0.6,99.05999999940396,3429.244444443948,86.02197802197803,84.6586672604739,1.363310761504121,22.126814294003314,27.321711344667072,35.138298194420294
2024-12-13 18:43:01.307,32-0.6.pkl,distil-large-v3,3,False,False,4,,486.8934155,319.0090656,0.3450097111,22.1,27.3,6210.174798965454,16526.0,28290,919.0,1575,918.1111111111112,1571.6666666666667,73.91998291015625,4.201087951660156,4.106665717230903,32,0.6,99.05999999940396,3429.244444443948,86.02197802197803,84.6586672604739,1.363310761504121,22.125302974213785,27.32048739866757,35.138298194420294
2024-12-13 18:52:59.552,32-0.6.pkl,distil-large-v3,5,False,False,1,,468.7395096,311.8720055,0.34879063239999997,22.1,27.3,6278.231382369995,16110.0,28350,895.0,1575,895.0,1575.0,76.07200241088867,4.290935516357422,4.2262223561604815,32,0.6,99.05999999940396,3429.244444443948,86.02197802197803,84.6586672604739,1.363310761504121,22.12536225478015,27.320535406635976,35.138298194420294
2024-12-13 18:37:07.429,32-0.6.pkl,distil-large-v3,3,True,False,1,,429.1198254,318.3073997,0.3491745922,22.1,27.3,6285.142660140991,16110.0,28335,895.0,1575,895.0,1574.1666666666667,73.28848266601562,4.119129180908203,4.071582370334202,32,0.6,99.05999999940396,3429.244444443948,86.02197802197803,84.6586672604739,1.363310761504121,22.125368310964635,27.32054031119879,35.138298194420294
2024-12-13 18:42:36.201,32-0.6.pkl,distil-large-v3,3,False,False,4,,468.2531357,317.0907497,0.3492927684,22.1,27.3,6287.269830703735,16526.0,28320,919.0,1575,918.1111111111112,1573.3333333333333,71.64565658569336,4.0572357177734375,3.980314254760742,32,0.6,99.05999999940396,3429.244444443948,86.02197802197803,84.6586672604739,1.363310761504121,22.125370176294375,27.32054182182441,35.138298194420294
2024-12-13 18:37:32.418,32-0.6.pkl,distil-large-v3,3,True,False,4,,445.7249641,317.3675537,0.3498662975,22.1,27.3,6297.593355178833,16510.0,28335,919.0,1575,917.2222222222222,1574.1666666666667,76.26079177856445,4.319194793701172,4.236710654364692,32,0.6,99.05999999940396,3429.244444443948,86.02197802197803,84.6586672604739,1.363310761504121,22.12537923801819,27.320549160405367,35.138298194420294
2024-12-13 18:37:57.960,32-0.6.pkl,distil-large-v3,3,True,False,4,,495.2733517,316.2155151,0.3509371678,22.1,27.3,6316.869020462036,16526.0,28305,919.0,1575,918.1111111111112,1572.5,71.6713752746582,4.030220031738281,3.981743070814344,32,0.6,99.05999999940396,3429.244444443948,86.02197802197803,84.6586672604739,1.363310761504121,22.125396197486353,27.320562894928493,35.138298194420294
2024-12-13 18:42:48.630,32-0.6.pkl,distil-large-v3,3,False,False,4,,463.3774757,322.1774101,0.351108657,22.1,27.3,6319.955825805664,16526.0,28305,919.0,1575,918.1111111111112,1572.5,73.42508697509766,4.195339202880859,4.079171498616536,32,0.6,99.05999999940396,3429.244444443948,86.02197802197803,84.6586672604739,1.363310761504121,22.125398918189486,27.320565098273875,35.138298194420294
